time_s,q_ref_rad_1,q_ref_rad_2,q_ref_rad_3,q_ref_rad_4,q_ref_rad_5,q_ref_rad_6,q_rad_1,q_rad_2,q_rad_3,q_rad_4,q_rad_5,q_rad_6,dq_ref_rad_s_1,dq_ref_rad_s_2,dq_ref_rad_s_3,dq_ref_rad_s_4,dq_ref_rad_s_5,dq_ref_rad_s_6,dq_rad_s_1,dq_rad_s_2,dq_rad_s_3,dq_rad_s_4,dq_rad_s_5,dq_rad_s_6,tau_Nm_1,tau_Nm_2,tau_Nm_3,tau_Nm_4,tau_Nm_5,tau_Nm_6,solve_ms,cycle_ms,tcp_ref_m_x,tcp_ref_m_y,tcp_ref_m_z,tcp_m_x,tcp_m_y,tcp_m_z,torque_updated,wall_lag_ms
4.120000000000003104e-01,-2.193052440000000103e-01,2.775037690000000112e-01,-1.646443855000000012e+00,-5.724696879999999766e-01,4.132651980000000003e-01,5.331856390000000445e-01,-2.188208452694314632e-01,2.774597384724946658e-01,-1.647582409976492190e+00,-5.678527673853086544e-01,4.144349726942252454e-01,5.286943983882692599e-01,-2.334284500000000095e-02,1.514921000000000019e-03,2.464975399999999942e-02,-7.863509899999999997e-02,-7.581659000000000141e-03,7.704817499999999653e-02,-1.795188092488124096e-02,1.069902606822168865e-03,1.168398542143128660e-02,-2.522475138667753039e-02,6.070743697282624841e-03,2.514760719599421976e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.664700150489807129e-02,6.414263712784671334e-01,-2.776283846465247770e-03,5.414263714157732110e-01,6.414923241030795475e-01,-2.237182827676347484e-03,5.416184946786547494e-01,0.000000000000000000e+00,1.128059976967051625e+03
4.130000000000003113e-01,-2.193286329999999951e-01,2.775052869999999894e-01,-1.646419156000000106e+00,-5.725484779999999718e-01,4.132576009999999744e-01,5.332628400000000157e-01,-2.188388572147424160e-01,2.774608114537292503e-01,-1.647570727547550407e+00,-5.678778968604091260e-01,4.144411280908394390e-01,5.287194561502444046e-01,-2.343440999999999927e-02,1.520410999999999941e-03,2.474015200000000136e-02,-7.893901999999999863e-02,-7.603940000000000005e-03,7.734575300000000320e-02,-1.801194531096632703e-02,1.072981234597619087e-03,1.168242894167963696e-02,-2.512947510052074632e-02,6.155396614175702961e-03,2.505776197514840084e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,3.377499524503946304e-02,6.414261895828774485e-01,-2.794787056086459227e-03,5.414261901109894692e-01,6.414929622472107518e-01,-2.249545458348692697e-03,5.416206111832745362e-01,0.000000000000000000e+00,1.129423994978424162e+03
4.140000000000003122e-01,-2.193521129999999875e-01,2.775068099999999927e-01,-1.646394372999999911e+00,-5.726275669999999485e-01,4.132499889999999843e-01,5.333403319999999725e-01,-2.188569292722617465e-01,2.774618875172620291e-01,-1.647559046891534651e+00,-5.679029300720529472e-01,4.144473685591016920e-01,5.287444231117994775e-01,-2.352603899999999859e-02,1.525899000000000049e-03,2.483053899999999869e-02,-7.924308900000000266e-02,-7.626151999999999757e-03,7.764347300000000451e-02,-1.807205751934348736e-02,1.076063532787291215e-03,1.168065601582645927e-02,-2.503321164387529649e-02,6.240468262262119023e-03,2.496696155507846168e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,8.140102727338671684e-02,6.414260051242673955e-01,-2.813361815642123186e-03,5.414260054733616156e-01,6.414936056303252032e-01,-2.261939797191450142e-03,5.416227449027052332e-01,0.000000000000000000e+00,1.131836941000074148e+03
4.150000000000003131e-01,-2.193756849999999869e-01,2.775083380000000211e-01,-1.646369498000000098e+00,-5.727069620000000416e-01,4.132423530000000067e-01,5.334181239999999935e-01,-2.188750614896272095e-01,2.774629666668354533e-01,-1.647547368224200781e+00,-5.679278660369984078e-01,4.144536945166774622e-01,5.287692983215342979e-01,-2.361772900000000050e-02,1.531386000000000032e-03,2.492091499999999835e-02,-7.954730799999999713e-02,-7.648295000000000267e-03,7.794133599999999995e-02,-1.813221736544936083e-02,1.079149573448778430e-03,1.167866733384045203e-02,-2.493596494550497436e-02,6.325957575782989104e-03,2.487520973482051229e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,7.529399590566754341e-02,6.414258187666346256e-01,-2.832009723425659136e-03,5.414258195495190717e-01,6.414942542705527329e-01,-2.274365818200277910e-03,5.416248958969469562e-01,0.000000000000000000e+00,1.136660183023195714e+03
4.160000000000003140e-01,-2.193993479999999940e-01,2.775098730000000180e-01,-1.646344526999999891e+00,-5.727866649999999726e-01,4.132346880000000167e-01,5.334962189999999937e-01,-2.188932539142898481e-01,2.774640489062645266e-01,-1.647535691760607213e+00,-5.679527037759728447e-01,4.144601063801532925e-01,5.287940808318868369e-01,-2.370948000000000153e-02,1.536872000000000108e-03,2.501128000000000032e-02,-7.985167599999999644e-02,-7.670368999999999798e-03,7.823934400000000233e-02,-1.819242466262667099e-02,1.082239429055046947e-03,1.167646359347444124e-02,-2.483773897442030296e-02,6.411863475838257102e-03,2.478251035255393461e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,6.330397445708513260e-02,6.414256314424515715e-01,-2.850730700411261646e-03,5.414256322587485126e-01,6.414949081859209201e-01,-2.286823495436775700e-03,5.416270642256745260e-01,0.000000000000000000e+00,1.138235826045274734e+03
4.170000000000003149e-01,-2.194231040000000077e-01,2.775114120000000129e-01,-1.646319475999999948e+00,-5.728666650000000526e-01,4.132270120000000047e-01,5.335746019999999534e-01,-2.189115065935119675e-01,2.774651342394370279e-01,-1.647524017715106925e+00,-5.679774423137126105e-01,4.144666045650237107e-01,5.288187696991722975e-01,-2.380129200000000167e-02,1.542355999999999935e-03,2.510162999999999978e-02,-8.015618100000000690e-02,-7.692372000000000272e-03,7.853748100000000620e-02,-1.825267922213059599e-02,1.085333172493996474e-03,1.167404550023720330e-02,-2.473853773972379752e-02,6.498184870438703485e-03,2.468886728545244269e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.898002276197075844e-02,6.414254406099648698e-01,-2.869524091900698022e-03,5.414254410093286562e-01,6.414955673943554260e-01,-2.299312803030263350e-03,5.416292499482341372e-01,0.000000000000000000e+00,1.139010039973072708e+03
4.180000000000003157e-01,-2.194469510000000012e-01,2.775129570000000045e-01,-1.646294327999999973e+00,-5.729469750000000250e-01,4.132193069999999802e-01,5.336532899999999469e-01,-2.189298195743651088e-01,2.774662226703141221e-01,-1.647512346301339470e+00,-5.680020806790030408e-01,4.144731894856782950e-01,5.288433639836218614e-01,-2.389316400000000146e-02,1.547837999999999948e-03,2.519196599999999966e-02,-8.046082999999999708e-02,-7.714302999999999612e-03,7.883575700000000630e-02,-1.831298085313528071e-02,1.088430877068043666e-03,1.167141376736488718e-02,-2.463836529045299387e-02,6.584920654560481521e-03,2.459428444953264820e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,3.505696076899766922e-02,6.414252486408917875e-01,-2.888390619099082124e-03,5.414252492357811697e-01,6.414962319136791047e-01,-2.311833715178111294e-03,5.416314531236425811e-01,0.000000000000000000e+00,1.140414201014209539e+03
4.190000000000003166e-01,-2.194708900000000018e-01,2.775145079999999931e-01,-1.646269089000000019e+00,-5.730275889999999483e-01,4.132115809999999945e-01,5.337322759999999500e-01,-2.189481929037278563e-01,2.774673142029306372e-01,-1.647500677732223640e+00,-5.680266179047184227e-01,4.144798615553885179e-01,5.288678627494213247e-01,-2.398509399999999847e-02,1.553317999999999930e-03,2.528228700000000051e-02,-8.076561599999999841e-02,-7.736164000000000235e-03,7.913416400000000683e-02,-1.837332936274041484e-02,1.091532616493649842e-03,1.166856911579223013e-02,-2.453722571542233180e-02,6.672069710199016873e-03,2.449876579950123132e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,7.372099207714200020e-02,6.414250549151809810e-01,-2.907330138819512379e-03,5.414250556147862659e-01,6.414969017616112268e-01,-2.324386206147362969e-03,5.416336738105813620e-01,0.000000000000000000e+00,1.142924693995155394e+03
4.200000000000003175e-01,-2.194949210000000095e-01,2.775160640000000067e-01,-1.646243764999999915e+00,-5.731085040000000186e-01,4.132038370000000183e-01,5.338115570000000476e-01,-2.189666266282838392e-01,2.774684088413955640e-01,-1.647489012219949478e+00,-5.680510530278615189e-01,4.144866211862949235e-01,5.288922650647499557e-01,-2.407708399999999860e-02,1.558797000000000004e-03,2.537259000000000042e-02,-8.107053399999999965e-02,-7.757950999999999910e-03,7.943269599999999708e-02,-1.843372455597795320e-02,1.094638464900863674e-03,1.166551227412330680e-02,-2.443512314306282157e-02,6.759630906424656666e-03,2.440231532860047750e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,7.481902139261364937e-02,6.414248584434769640e-01,-2.926342165549059883e-03,5.414248586189026602e-01,6.414975769557657026e-01,-2.336970250275265636e-03,5.416359120673965855e-01,0.000000000000000000e+00,1.147479793988168240e+03
4.210000000000003184e-01,-2.195190439999999965e-01,2.775176260000000172e-01,-1.646218342999999917e+00,-5.731897310000000356e-01,4.131960639999999740e-01,5.338911429999999569e-01,-2.189851207945196498e-01,2.774695065898923896e-01,-1.647477349975970951e+00,-5.680753850896027579e-01,4.144934687893943592e-01,5.289165700018183536e-01,-2.416913000000000047e-02,1.564274000000000046e-03,2.546287599999999887e-02,-8.137558599999999975e-02,-7.779664999999999844e-03,7.973135800000000217e-02,-1.849416623581891933e-02,1.097748496832863432e-03,1.166224397860226095e-02,-2.433206174126037805e-02,6.847603099436608103e-03,2.430493706845220092e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,6.322795525193214417e-02,6.414246608658101811e-01,-2.945428094618654860e-03,5.414246613175940359e-01,6.414982575136513043e-01,-2.349585821970626067e-03,5.416381679520941850e-01,0.000000000000000000e+00,1.149169767042621970e+03
4.220000000000003193e-01,-2.195432589999999906e-01,2.775191920000000256e-01,-1.646192837999999936e+00,-5.732712559999999513e-01,4.131882769999999927e-01,5.339710210000000457e-01,-2.190036754487228177e-01,2.774706074526796518e-01,-1.647465691210997951e+00,-5.680996131353199807e-01,4.145004047745269871e-01,5.289407766369073061e-01,-2.426123399999999958e-02,1.569749000000000057e-03,2.555314100000000144e-02,-8.168076300000000345e-02,-7.801304999999999698e-03,8.003013800000000066e-02,-1.855465420318032355e-02,1.100862787245459121e-03,1.165876497308349080e-02,-2.422804571719223282e-02,6.935985132620330930e-03,2.420663508889976320e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.983998274430632591e-02,6.414244601748897434e-01,-2.964586143837149614e-03,5.414244610780325484e-01,6.414989434526703338e-01,-2.362232895714632807e-03,5.416404415223390334e-01,0.000000000000000000e+00,1.149959874048363417e+03
4.230000000000003202e-01,-2.195675669999999913e-01,2.775207650000000026e-01,-1.646167240000000032e+00,-5.733530900000000097e-01,4.131804649999999968e-01,5.340511999999999482e-01,-2.190222906369797551e-01,2.774717114340911617e-01,-1.647454036134988975e+00,-5.681237362146371872e-01,4.145074295503635708e-01,5.289648840504052041e-01,-2.435339300000000096e-02,1.575222000000000037e-03,2.564338700000000013e-02,-8.198606599999999633e-02,-7.822871000000000338e-03,8.032903800000000538e-02,-1.861518825693218165e-02,1.103981411506623021e-03,1.165507600900174932e-02,-2.412307931716193080e-02,7.024775836603233334e-03,2.410741349784867663e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.963299630209803581e-02,6.414242579542243083e-01,-2.983818338390539608e-03,5.414242583119763808e-01,6.414996347901177343e-01,-2.374911446062001087e-03,5.416427328354499471e-01,0.000000000000000000e+00,1.150724734994582832e+03
4.240000000000003211e-01,-2.195919659999999995e-01,2.775223430000000047e-01,-1.646141547999999899e+00,-5.734352320000000169e-01,4.131726270000000145e-01,5.341316820000000520e-01,-2.190409664051736482e-01,2.774728185385365586e-01,-1.647442384957143569e+00,-5.681477533814636161e-01,4.145145435243928755e-01,5.289888913268463444e-01,-2.444560700000000114e-02,1.580692999999999985e-03,2.573361099999999999e-02,-8.229149400000000669e-02,-7.844360999999999348e-03,8.062805800000000245e-02,-1.867576819390463772e-02,1.107104445395987917e-03,1.165117784534186463e-02,-2.401716682643238732e-02,7.113974029311200507e-03,2.400727644110527137e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,3.469997318461537361e-02,6.414240539997255741e-01,-3.003123374419683529e-03,5.414240547826961736e-01,6.415003315431810904e-01,-2.387621447641708784e-03,5.416450419483994638e-01,0.000000000000000000e+00,1.152014660008717328e+03
4.250000000000003220e-01,-2.196164579999999866e-01,2.775239259999999764e-01,-1.646115774000000087e+00,-5.735176720000000339e-01,4.131647769999999831e-01,5.342124560000000022e-01,-2.190597027989825418e-01,2.774739287705016433e-01,-1.647430737885895002e+00,-5.681716636940327136e-01,4.145217471029088996e-01,5.290127975549485662e-01,-2.453787699999999961e-02,1.586161999999999902e-03,2.582380999999999913e-02,-8.259703599999999868e-02,-7.865775000000000197e-03,8.092718599999999818e-02,-1.873639380889520825e-02,1.110231965104331239e-03,1.164707124860811169e-02,-2.391031256905736674e-02,7.203578516026785949e-03,2.390622810221404784e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,8.581602014601230621e-02,6.414238469663335884e-01,-3.022501112694382826e-03,5.414238474056232153e-01,6.415010337289382969e-01,-2.400362875158621855e-03,5.416473689178081807e-01,0.000000000000000000e+00,1.153990798979066312e+03
4.260000000000003229e-01,-2.196410420000000085e-01,2.775255150000000004e-01,-1.646089901999999938e+00,-5.736004239999999976e-01,4.131568970000000229e-01,5.342935349999999861e-01,-2.190784998638772296e-01,2.774750421345488771e-01,-1.647419095128902278e+00,-5.681954662149404367e-01,4.145290406909983294e-01,5.290366018276508875e-01,-2.463020000000000140e-02,1.591629000000000004e-03,2.591398699999999944e-02,-8.290269799999999689e-02,-7.887112999999999416e-03,8.122642900000000277e-02,-1.879706489467609931e-02,1.113364047233068952e-03,1.164275699279351296e-02,-2.380252090771129911e-02,7.293588089445760848e-03,2.380427270229268366e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,1.886329846456646919e-01,6.414236388032313885e-01,-3.041952865220911954e-03,5.414236396463817380e-01,6.415017413643577804e-01,-2.413135703393810491e-03,5.416497137999447542e-01,0.000000000000000000e+00,1.157044430030509830e+03
4.270000000000003237e-01,-2.196657180000000098e-01,2.775271089999999941e-01,-1.646063944000000001e+00,-5.736834790000000517e-01,4.131490010000000157e-01,5.343749100000000363e-01,-2.190973576451192284e-01,2.774761586353176601e-01,-1.647407456893043021e+00,-5.682191600111839991e-01,4.145364246925280494e-01,5.290603032421508090e-01,-2.472257599999999958e-02,1.597092999999999950e-03,2.600413700000000009e-02,-8.320847200000000554e-02,-7.908372999999999792e-03,8.152577699999999372e-02,-1.885778124200166578e-02,1.116500768793721047e-03,1.163823585934865498e-02,-2.369379624351750438e-02,7.384001529736503207e-03,2.370141449986659307e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,7.049803389236330986e-02,6.414234279084088941e-01,-3.061477190939189321e-03,5.414234289186562465e-01,6.415024544662980555e-01,-2.425939907205747811e-03,5.416520766507212370e-01,0.000000000000000000e+00,1.159925776009913534e+03
4.280000000000003246e-01,-2.196904869999999899e-01,2.775287089999999846e-01,-1.646037895999999945e+00,-5.737668390000000285e-01,4.131410830000000201e-01,5.344565839999999568e-01,-2.191162761877588350e-01,2.774772782775248858e-01,-1.647395823384405933e+00,-5.682427441541998414e-01,4.145438995101326518e-01,5.290839008999415061e-01,-2.481500400000000162e-02,1.602555000000000082e-03,2.609426100000000054e-02,-8.351435499999999845e-02,-7.929554999999999590e-03,8.182522899999999932e-02,-1.891854263961593313e-02,1.119642207207392857e-03,1.163350863715031415e-02,-2.358414301587473047e-02,7.474817604598070313e-03,2.359765779070071082e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,7.272401126101613045e-02,6.414232149998414512e-01,-3.081075301043458784e-03,5.414232156796421336e-01,6.415031730515053932e-01,-2.438775461531667282e-03,5.416544575256916350e-01,0.000000000000000000e+00,1.161474202992394567e+03
4.290000000000003255e-01,-2.197153490000000042e-01,2.775303150000000274e-01,-1.646011751999999939e+00,-5.738505109999999521e-01,4.131331369999999836e-01,5.345385639999999938e-01,-2.191352555366331001e-01,2.774784010659651634e-01,-1.647384194808283464e+00,-5.682662177199021558e-01,4.145514655452019470e-01,5.291073939068491327e-01,-2.490748300000000109e-02,1.608014000000000058e-03,2.618435800000000133e-02,-8.382035000000000180e-02,-7.950659000000000545e-03,8.212478800000000412e-02,-1.897934887426026840e-02,1.122788440304221900e-03,1.162857612246987089e-02,-2.347356570228200170e-02,7.566035069320424869e-03,2.349300690763000271e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,3.258598735556006432e-02,6.414230006305821075e-01,-3.100747927656548417e-03,5.414230013078841219e-01,6.415038971366149312e-01,-2.451642341388074464e-03,5.416568564800481322e-01,0.000000000000000000e+00,1.162816150987055153e+03
